clip_name,tools_present,corrected_labels
clip_003945_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003946_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003947_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003948_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003949_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003950_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003951_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003952_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003953_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003954_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003955_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003956_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003957_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003958_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003959_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003960_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003961_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003962_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003963_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003964_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003965_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003966_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003967_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003968_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003969_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003970_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003971_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003972_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003973_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003974_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003975_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003976_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003977_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003978_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003979_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003980_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003981_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003982_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003983_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003984_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003985_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003986_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003987_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003988_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003989_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003990_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003991_1,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'cadiere forceps']"
clip_003992_1,"[bipolar forceps, nan, clip applier , cadiere forceps]","['bipolar forceps', 'nan', 'clip applier', 'cadiere forceps']"
clip_003993_1,"[bipolar forceps, nan, clip applier , cadiere forceps]","['bipolar forceps', 'nan', 'clip applier', 'cadiere forceps']"
clip_003994_1,"[bipolar forceps, nan, clip applier , cadiere forceps]","['bipolar forceps', 'nan', 'clip applier', 'cadiere forceps']"
clip_003995_1,"[bipolar forceps, nan, clip applier , cadiere forceps]","['bipolar forceps', 'nan', 'clip applier', 'cadiere forceps']"
clip_003996_1,"[bipolar forceps, nan, clip applier , cadiere forceps]","['bipolar forceps', 'nan', 'clip applier', 'cadiere forceps']"
clip_003997_1,"[bipolar forceps, nan, clip applier , cadiere forceps]","['bipolar forceps', 'nan', 'clip applier', 'cadiere forceps']"
clip_003998_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_003999_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004000_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004001_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004002_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004003_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004004_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004005_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004006_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004007_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004008_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004009_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004010_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004011_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004012_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004013_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004014_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004015_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004016_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004017_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004018_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004019_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004020_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004021_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004022_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004023_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004024_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004025_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004026_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_004027_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004028_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004029_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004030_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004031_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004032_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004033_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004034_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004035_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004036_1,"[needle driver, nan, needle driver, tip-up fenestrated grasper]","['needle driver', 'nan', 'needle driver', 'tip-up fenestrated grasper']"
clip_004037_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_004038_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_004039_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_004040_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004041_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004042_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004043_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004044_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004045_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004046_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004047_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004048_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_004049_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
